id_str,screen_name,english,universal,content,friend,network,sentiment,temporal,user
,97283425,AylesburyLibDem,,0.43,0.28,,0.51,0.25,0.45,0.63,0.31,0.43
863782518,rhudd_eu,0.41,0.2,0.4,0.33,0.29,0.31,0.11,0.08
110754329,tracyfarrellski,0.28,0.23,0.4,0.21,0.27,0.4,0.22,0.09
236152936,MarkMcCartan,0.25,0.2,0.39,0.34,0.21,0.3,0.23,0.19
421361695,AndreasSimhofer,0.32,0.2,0.58,0.14,0.44,0.21,0.23,0.18
2367533944,lucylittley,0.29,0.16,0.28,0.34,0.11,0.32,0.13,0.0
209104203,jamiepastore,0.27,0.26,0.36,0.4,0.04,0.4,0.25,0.07
3180987159,BethanyBanks02,0.13,0.14,0.27,0.08,0.11,0.18,0.38,0.22
87012656,debmiles32,0.27,0.23,0.38,0.15,0.09,0.19,0.42,0.24
1851702728,michaelbdarcy,0.3,0.26,0.3,0.24,0.31,0.29,0.24,0.09
611533132,emilyroseswain,0.33,0.33,0.5,0.42,0.6,0.42,0.23,0.11
302112492,willt486,,0.3,0.2,,0.45,0.3,0.07,0.36,0.23,0.2,
628451721,HorsforthLabour,,0.51,0.51,,0.44,0.63,0.83,0.42,0.47,0.39,
20869241,tanyalina,,0.14,0.07,,0.26,0.06,0.1,0.07,0.46,0.15,
487364036,AmberTilley17,,0.14,0.19,,0.33,0.23,0.3,0.08,0.64,0.02,
,,,,,,,,,,,,
30709525,potthelot,,0.25,0.17,,0.31,0.12,0.17,0.26,0.43,0.16,
112395010,edcollard1,,0.13,0.1,,0.21,0.31,0.34,0.14,0.08,0.11,
15221391,mortonie,,0.3,0.27,,0.31,0.24,0.4,0.22,0.21,0.12,
419075483,WalesFlood,,0.34,0.32,,0.44,0.51,0.59,0.48,0.22,0.08,
,,,,,,,,,,,,
74223421,DaryllAVFC,,0.29,0.16,,0.24,0.3,0.09,0.31,0.06,0.1,
,,,,,,,,,,,,
128361912,loatileb,,0.1,0.09,,0.28,0.11,0.03,0.21,0.3,0.03,
25297500,gemmaisshort,,0.29,0.15,,0.32,0.17,0.12,0.26,0.29,0.06,
715148177,aitken_marc,,0.29,0.2,,0.29,0.19,0.21,0.15,0.08,0.25,
417635779,CMB_News,,0.21,0.23,,0.32,0.24,0.24,0.44,0.15,0.06,
2449894434,KAE_Huisman,,0.35,0.36,,0.56,0.18,0.23,0.4,0.52,0.33,
,,,,,,,,,,,,
16378397,antadelaar,,0.18,0.12,,0.27,0.13,0.25,0.37,0.15,0.1,
,,,,,,,,,,,,
82312386,CharlotteHawkns,0.44,0.39,0.36,0.25,0.54,0.28,0.27,0.44
19715959,katie_jacobs,0.27,0.34,0.46,0.4,0.22,0.08,0.24,0.14
593774153,TristanJAshby,0.13,0.16,0.4,0.25,0.16,0.28,0.12,0.02
741212609354039296,dreamedofdust,0.48,0.44,0.6,0.53,0.58,0.47,0.3,0.43
300120226,EllenfJohnson,0.3,0.2,0.36,0.14,0.29,0.42,0.15,0.14
,,,,,,,,,,,,
,,,,,,,,,,,,
,43879504,GitzBlitz,,0.2,0.17,,0.32,0.16,0.19,0.45,0.25,0.18
,888445448,DrAnnaClark,,0.35,0.38,,0.49,0.44,0.3,0.24,0.18,0.31
,109060167,hull_city10,,0.44,0.17,,0.44,0.15,0.19,0.54,0.54,0.18
1417750345,AngusM1966,0.24,0.13,0.33,0.21,0.13,0.12,0.08,0.12
18198955,sp6men35,0.4,0.27,0.55,0.28,0.32,0.31,0.51,0.09
14237963,markfendley,0.11,0.08,0.15,0.13,0.09,0.23,0.08,0.08
2745749177,gary_hmjano,0.44,0.17,0.445,0.15,0.38,0.16,0.14,0.04
719926798637776896,formilink,0.42,0.38,0.58,0.32,0.64,0.69,0.19,0.19
3250296265,red_pill_news,,0.39,0.14,,0.5,0.23,0.3,0.45,0.31,0.13,
628652515,TriAgain2,,0.23,0.12,,0.31,0.25,0.3,0.19,0.23,0.06,
138051900,GiuliaCrouch,,0.2,0.25,,0.34,0.28,0.08,0.13,0.12,0.03,
3151691992,Nwbloke,,0.36,0.25,,0.31,0.12,0.11,0.22,0.15,0.59,
,,,,,,,,,,,,
,,,,,,,,,,,,
,893328030,snowglobe10,,0.23,0.26,,0.28,0.36,0.06,0.38,0.14,0.07
,1546789772,PammentLynn,,0.39,0.22,,0.46,0.28,0.34,0.35,0.19,0.16
,256338632,joepagnelli,,0.2,0.14,,0.23,0.15,0.09,0.15,0.17,0.02
,19485684,atticvs,,0.56,0.51,,0.35,0.69,0.3,0.41,0.23,0.24
2602065208,jambojimmysp,,0.26,0.35,,0.24,0.28,0.45,0.35,0.18,0.42,
3385037163,YaTwonk,,0.27,0.16,,0.35,0.09,0.12,0.12,0.09,0.11,
3976458771,fizzy_robin,,0.37,0.33,,0.31,0.32,0.43,0.36,0.5,0.54,
,,,,,,,,,,,,
,,,,,,,,,,,,
33591327,richard_steel,0.3,0.23,0.42,0.57,0.67,0.55,0.38,0.04
51730210,carlstfc,0.23,0.32,0.37,0.18,0.42,0.28,0.41,0.18
96003600,NathanApted,0.24,0.28,0.26,0.17,0.09,0.08,0.17,0.42
1024211384,katycav65,0.23,0.31,0.23,0.32,0.26,0.22,0.04,0.04
394219156,estzz,0.16,0.08,0.29,0.1,0.17,0.25,0.18,0.07
3824563877,kittymthompson,0.42,0.3,0.3,0.25,0.38,0.32,0.38,0.17
54941150,jevoelker,0.21,0.16,0.24,0.14,0.17,0.2,0.16,0.19
56752657,Tom_Williams7,0.12,0.04,0.33,0.12,0.05,0.27,0.18,0.14
4001201133,rua_royal,0.58,0.58,0.57,0.53,0.54,0.48,0.32,0.24
189839541,woodsizm,0.1,0.11,0.16,0.19,0.22,0.16,0.21,0.05
83368760,nimalnair,0.21,0.13,0.34,0.24,0.14,0.13,0.34,0.14
144573820,Roshahn23,0.32,0.27,0.46,0.31,0.5,0.46,0.19,0.08
297037459,IntegerDevourer,0.29,0.15,0.26,0.27,0.03,0.24,0.18,0.04
26192457,Traveller24_SA,0.62,0.57,0.8,0.49,0.56,0.47,0.18,0.5
1400415684,wasipz,0.25,0.1,0.31,0.16,0.01,0.1,0.12,0.09
,,,,,,,,,,,,
,4690756554,NVA_EU,,0.49,0.5,,0.43,0.36,0.48,0.24,0.19,0.54
,,,,,,,,,,,,
,319256981,leannegrant_,,0.55,0.39,,0.35,0.23,0.46,0.34,0.17,0.42
,4599056903,whattheabi,,0.29,0.21,,0.41,0.39,0.37,0.43,0.65,0.52
,,,,,,,,,,,,
,139742126,craigtitchener,,0.12,0.29,,0.345,0.12,0.47,0.25,0.4,0.1
,595551879,bayern2,,0.27,0.19,,0.43,0.29,0.47,0.2,0.43,0.15
,485968944,DanielHartles,,0.21,0.19,,0.32,0.21,0.28,0.31,0.36,0.14
,528830023,RedDevil1366,,0.29,0.42,,0.47,0.46,0.19,0.44,0.55,0.29
113876124,aninozadze,,0.36,0.25,,0.57,0.35,0.17,0.36,0.3,0.08,
2557030802,ABarlowFCCA,,0.48,0.47,,0.44,0.53,0.4,0.36,0.15,0.17,
48450382,Gehirnkaese,,0.18,0.09,,0.31,0.09,0.07,0.25,0.23,0.08,
835605034524008449,Michael_D_,,0.49,0.33,,0.69,0.38,0.7490714285714286,0.6,0.53,0.35,
,,,,,,,,,,,,
1526100758,Pat_Sinns,0.22,0.14,0.46,0.36,0.38,0.37,0.18,0.11
105126162,Daniel_Tyler,0.35,0.25,0.36,0.42,0.24,0.44,0.32,0.15
1024232708,Trade_Ninja,0.15,0.23,0.29,0.32,0.21,0.43,0.29,0.05
308673164,Baggytrousers79,0.24,0.17,0.18,0.21,0.21,0.32,0.12,0.05
302490561,KapitanPstrag,0.2,0.13,0.37,0.28,0.24,0.17,0.21,0.27
705474549148737537,ChRochez,0.31,0.34,0.78,0.32,0.38,0.51,0.47,0.36
43557178,londonerabroad,0.56,0.52,0.34,0.56,0.18,0.2,0.16,0.16
22984499,rukaiyarussell,0.11,0.13,0.19,0.24,0.33,0.19,0.18,0.2
884487505,bertkoster5,0.51,0.26,0.52,0.46,0.18,0.21,0.04,0.09
428127567,IAmErlineC,0.21,0.22,0.29,0.35,0.23,0.28,0.43,0.02
2432076585,CbhTt,0.32,0.32,0.4,0.25,0.36,0.18,0.11,0.27
242419316,Day2mac,0.26,0.08,0.42,0.18,0.03,0.1,0.12,0.03
100875995,FUKUBLOG,0.38,0.28,0.33,0.19,0.2,0.07,0.23,0.13
627217466,SRI_France,0.36,0.31,0.52,0.25,0.31,0.12,0.26,0.26
306294658,bswilkinson,0.19,0.02,0.35,0.08,0.18,0.27,0.12,0.01
,,,,,,,,,,,,
,4868841975,LeeAKAPoodles,,0.09,0.23,,0.23,0.16,0.32,0.08,0.25,0.06
,15438940,VoleQueen,,0.21,0.06,,0.26,0.15,0.14,0.29,0.25,0.03
,972243942,InsightOnWork,,0.44,0.42,,0.61,0.49,0.36,0.35,0.56,0.27
,,,,,,,,,,,,
,,,,,,,,,,,,
,2238813028,roisinlynchsdlp,,0.41,0.38,,0.41,0.31,0.37,0.27,0.51,0.54
,3047554282,OdulBozkurt,,0.29,0.26,,0.37,0.29,0.36,0.38,0.09,0.08
,180771313,trepulpen,,0.09,0.1,,0.21,0.14,0.33,0.17,0.2,0.04
,,,,,,,,,,,,
58151227,debtagg,0.21,0.21,0.39,0.4,0.13,0.41,0.25,0.24
270306643,mireiacrmzn,0.4,0.31,0.41,0.29,0.25,0.28,0.18,0.41
2979668999,FoodStoryLdn,0.44,0.41,0.53,0.45,0.6,0.53,0.56,0.29
701703008753737729,EuropaVerlag,0.48,0.37,0.4,0.29,0.41,0.11,0.51,0.46
305840267,The_AndyWolfe,0.2,0.09,0.35,0.18,0.4,0.25,0.48,0.12
236412601,Membershiphead,,0.3,0.25,,0.26,0.41,0.34,0.38,0.14,0.08,
706594965468684288,boulezianman,,0.36,0.24,,0.43,0.42,0.18,0.47,0.1,0.15,
585844331,MinkyMoooo,,0.24,0.15,,0.23,0.3,0.18,0.11,0.12,0.04,
,,,,,,,,,,,,
711634649458581505,KiplingKooiker,,0.32,0.33,,0.31,0.28,0.43,0.47,0.22,0.21,
93209529,tomwfreeman,,0.21,0.1,,0.29,0.13,0.2,0.11,0.15,0.01,
277280004,iamliamwye,,0.09,0.15,,0.15,0.22,0.27,0.08,0.11,0.03,
539833139,CaledoniaPA,,0.25,0.14,,0.38,0.15,0.17,0.18,0.16,0.08,
,,,,,,,,,,,,
17752233,sioncorn,,0.27,0.12,,0.25,0.11,0.1,0.07,0.04,0.04,
257581021,DonnaAN1,,0.45,0.37,,0.48,0.33,0.32,0.36,0.36,0.23,
,,,,,,,,,,,,
,,,,,,,,,,,,
260801507,tonyereira,,0.24,0.31,,0.24,0.19,0.18,0.24,0.27,0.15,
,,,,,,,,,,,,
334644156,CapnCole,0.22,0.16,0.16,0.27,0.27,0.13,0.16,0.04
202408813,DeanoBrown2010,0.29,0.28,0.29,0.19,0.29,0.19,0.1,0.27
236941503,lloydy_26,0.22,0.15,0.25,0.25,0.24,0.15,0.17,0.05
732796657,garyjkemp,0.4,0.43,0.39,0.2,0.39,0.25,0.39,0.45
1316114911,johnreyno42,0.43,0.38,0.29,0.24,0.05,0.33,0.23,0.23
34170379,Kezney72,0.25,0.11,0.29,0.28,0.25,0.27,0.2,0.12
1454564288,Colin_bluenose,0.14,0.11,0.29,0.24,0.33,0.19,0.11,0.08
91359095,Rose8191,0.15,0.1,0.33,0.14,0.17,0.34,0.08,0.14
19341972,Terrebelius,0.38,0.36,0.35,0.25,0.32,0.25,0.43,0.52
3188521269,Surreal2505,0.21,0.14,0.44,0.29,0.08,0.36,0.31,0.13
52702764,StuartCrocker,,0.2,0.19,,0.35,0.31,0.27,0.43,0.66,0.1,
95996452,cyprusexpat,,0.39,0.5,,0.61,0.63,0.54,0.36,0.64,0.37,
298742319,ConnellMichael,,0.06,0.15,,0.11,0.19,0.24,0.18,0.19,0.04,
,,,,,,,,,,,,
,,,,,,,,,,,,
2880390629,intoTheSev,0.41,0.38,0.36,0.39,0.32,0.45,0.18,0.58
406421976,ThomasDearnley,0.11,0.11,0.28,0.11,0.08,0.1,0.08,0.04
581607377,d_whyte100,0.48,0.34,0.41,0.24,0.49,0.29,0.34,0.31
266214720,louisftperriee,0.21,0.15,0.21,0.25,0.1,0.26,0.06,0.03
244012795,arjenterbraak,0.25,0.19,0.42,0.56,0.16,0.1,0.18,0.12
168655747,AnnasQuestions,,0.5,0.5,,0.3566666666666667,0.47,0.52,0.38,0.36,0.28,
23413689,backtowinnipeg,,0.19,0.14,,0.27,0.14,0.06,0.22,0.12,0.05,
,,,,,,,,,,,,
391677387,GabeOConnell,,0.24,0.22,,0.33,0.26,0.2,0.27,0.23,0.07,
970803127,DConwayRead,,0.3,0.25,,0.52,0.27,0.27,0.29,0.23,0.09,
1070837563,Fabrice6713,0.63,0.64,0.53,0.44,0.65,0.61,0.58,0.66
550095659,Gteilhard,0.33,0.19,0.63,0.33,0.22,0.16,0.24,0.23
3645772065,magicddin,0.53,0.54,0.8,0.46,0.72,0.69,0.64,0.64
3246283786,thecidermike,0.2,0.19,0.34,0.2,0.4,0.42,0.12,0.2
16566387,carpatos,0.43,0.46,0.53,0.48,0.43,0.26,0.12,0.58
27651055,mjanebourne,,0.18,0.12,,0.16,0.2,0.06,0.13,0.15,0.09,
2523457423,FxBrokerGate,,0.47,0.4,,0.58,0.22,0.33,0.27,0.19,0.38,
420154622,iSonnySood,,0.46,0.52,,0.45,0.33,0.44,0.12,0.5,0.39,
,,,,,,,,,,,,
,,,,,,,,,,,,
59422537,jaybo321,,0.33,0.27,,0.47,0.26,0.25,0.48,0.34,0.2,
525938778,OlliePadgee,,0.16,0.18,,0.37,0.21,0.31,0.28,0.48,0.09,
283771192,pabloniap,,0.42,0.49,,0.38,0.52,0.31,0.29,0.34,0.21,
3994332165,jepp_journal,,0.67,0.56,,0.5,0.57,0.49,0.45,0.47,0.54,
,,,,,,,,,,,,
3394534085,footyagentSW,0.15,0.14,0.43,0.17,0.1,0.14,0.15,0.17
1457756282,ZoeMarkham,0.22,0.23,0.3,0.19,0.24,0.19,0.12,0.09
2961551116,ottobathurst,0.44,0.67,0.39,0.71,0.25,0.38,0.43,0.5
795613626,MeteoRadar,0.525,0.34,0.78,0.63,0.65,0.58,0.27,0.09
102631873,maziz1976,0.26,0.12,0.49,0.18,0.34,0.3,0.25,0.15
172732283,Coldwell_Owl,0.14,0.1,0.32,0.24,0.12,0.45,0.24,0.03
229436769,gommy45,0.29,0.2,0.39,0.1,0.42,0.52,0.3,0.16
3994006229,kiirstyy_a,0.24,0.31,0.32,0.31,0.28,0.47,0.23,0.3
25067168,euronews,0.5,0.44,0.69,0.49,0.5,0.4,0.25,0.26
112210543,fergusmccloskey,0.33,0.21,0.42,0.23,0.1,0.33,0.21,0.12
32618886,sophienbee,0.15,0.21,0.35,0.15,0.27,0.25,0.38,0.17
1283462442,LibinDesp,0.43,0.39,0.56,0.46,0.12,0.41,0.22,0.1
130571729,MMackenzie74,0.33,0.23,0.34,0.24,0.17,0.26,0.09,0.07
1252390087,amybelll,0.15,0.05,0.22,0.22,0.07,0.04,0.24,0.05
234490479,RubyBeagle,0.36,0.33,0.53,0.19,0.31,0.46,0.42,0.34
832154943972839424,Worldnewsing,,0.78,0.68,,0.77,0.7931471336512232,0.8402460533482703,0.96,0.96,0.54,
2437852846,fo_sag,,0.52,0.4,,0.46333333333333326,0.19,0.45,0.01,0.19,0.58,
463749076,Barber1956,,0.24,0.14,,0.33,0.12,0.35,0.2,0.19,0.19,
79564340,castlerichard,,0.1,0.13,,0.29,0.2,0.05,0.18,0.19,0.13,
,,,,,,,,,,,,
17192601,MuseCOM,,0.49,0.43,,0.51,0.53,0.5,0.43,0.29,0.18,
,,,,,,,,,,,,
,,,,,,,,,,,,
4876244715,Djmickqpr1,,0.25,0.22,,0.42,0.21,0.24,0.19,0.04,0.25,
3250927763,TerribleTalk,,0.41,0.35,,0.36,0.3,0.47,0.33,0.35,0.56,
194020034,vepemustonen,,0.35,0.16,,0.66,0.37,0.12,0.13,0.19,0.05,
,,,,,,,,,,,,
10275712,MarekLipinski,,0.17,0.21,,0.24,0.27,0.24,0.33,0.21,0.2,
19405884,rotoscoper,,0.16,0.15,,0.3,0.18,0.13,0.22,0.11,0.06,
1613611548,vicesimusflorin,,0.32,0.25,,0.46,0.28,0.21,0.44,0.41,0.22,
721651216669896704,Cricket4Britain,0.36,0.33,0.58,0.2,0.3,0.41,0.58,0.39
313819769,winky_84,0.14,0.04,0.23,0.08,0.04,0.21,0.09,0.02
232488274,jinruiyobikou,0.25,0.18,0.49,0.28,0.3,0.34,0.51,0.12
373430011,NaeGearsNelly,0.2,0.24,0.39,0.2,0.14,0.28,0.21,0.06
1666047158,_anniemr_,0.46,0.24,0.45,0.34,0.42,0.47,0.3,0.18
169516027,atsoukalidis,0.4,0.42,0.5483333333333333,0.21,0.3,0.48,0.14,0.19
309795692,GymAndPS,0.17,0.17,0.39,0.31,0.45,0.43,0.21,0.02
1337504312,Puretruth678,0.43,0.21,0.6041666666666667,0.24,0.17,0.19,0.21,0.05
342431702,Sh1ngara,0.21,0.1,0.3,0.27,0.11,0.41,0.28,0.04
267420814,JoeBloomy,0.26,0.15,0.33,0.21,0.09,0.09,0.15,0.02
62003280,CassKendrew,0.36,0.39,0.31,0.38,0.43,0.18,0.32,0.15
34336582,rprose,0.31,0.23,0.35,0.4,0.24,0.16,0.28,0.05
814744086,LundieEducation,0.23,0.27,0.42,0.26,0.27,0.25,0.39,0.05
879945584,KruleFahmi,0.28,0.2,0.38,0.22,0.09,0.42,0.19,0.11
231381938,meTheRWG,0.21,0.1,0.43,0.16,0.18,0.17,0.11,0.1
3007814967,katxxa,,0.22,0.2,,0.42,0.3,0.07,0.22,0.07,0.07,
26979081,jackimacca,,0.31,0.24,,0.54,0.18,0.34,0.57,0.32,0.18,
20252527,Ian_Stokoe,,0.1,0.12,,0.16,0.11,0.12,0.35,0.21,0.14,
,,,,,,,,,,,,
161629384,WytzeVisser,,0.35,0.15,,0.55,0.31,0.26,0.31,0.02,0.1,
,,,,,,,,,,,,
,14071129,paulkidd,,0.32,0.28,,0.33,0.3,0.05,0.16,0.08,0.14
,610979280,petitoiseau24,,0.42,0.34,,0.5233333333333333,0.38,0.35,0.37,0.3,0.32
,203666667,Khadijah_XX,,0.39,0.27,,0.35,0.23,0.22,0.38,0.3,0.1
,,,,,,,,,,,,
722704618929680384,Sayoni_G,,0.33,0.31,,0.45,0.28,0.18,0.33,0.19,0.09,
,,,,,,,,,,,,
,,,,,,,,,,,,
228485530,louudiaz,,0.16,0.16,,0.29,0.17,0.18,0.21,0.28,0.1,
284967943,ChloeeDennisx,,0.15,0.11,,0.19,0.22,0.08,0.13,0.1,0.01,
257164238,Rositaflorio,0.38,0.27,0.5633333333333332,0.2,0.4,0.17,0.45,0.15
132155229,Natalie_Scala,0.2,0.22,0.24,0.33,0.12,0.22,0.18,0.06
259674996,holed001,0.26,0.11,0.43,0.14,0.15,0.24,0.26,0.01
521831835,IvanGrozny3,0.28,0.26,0.51,0.22,0.41,0.14,0.22,0.11
1606431890,mum_on_bike,0.38,0.24,0.46,0.2,0.39,0.41,0.19,0.19
521272764,Agnalain,,0.18,0.03,,0.33,0.07,0.15,0.08,0.13,0.06,
,,,,,,,,,,,,
311775616,KedaiTrader,,0.32,0.44,,0.71,0.83,0.7976218632221225,0.45,0.52,0.35,
130428321,GermanLoero,,0.29,0.3,,0.4533333333333333,0.21,0.54,0.12,0.29,0.3,
1117029493,AdamGrayHair,,0.36,0.37,,0.38,0.15,0.54,0.36,0.14,0.16,
242270781,ManuBhattUK,0.38,0.28,0.47,0.43,0.41,0.32,0.15,0.04
52754263,shannybasar,0.37,0.26,0.34,0.39,0.1,0.35,0.3,0.27
291582606,robhems,0.13,0.18,0.19,0.17,0.07,0.32,0.15,0.01
89228876,PreviouslyJPW,0.34,0.24,0.4,0.15,0.18,0.28,0.1,0.19
188488967,ClaraTiberi,0.45,0.34,0.56,0.31,0.61,0.41,0.58,0.13
378564388,espocespoc,,0.29,0.1,,0.31,0.03,0.18,0.08,0.24,0.07,
253974713,italianmanmass,,0.33,0.58,,0.65,0.85,0.63,0.64,0.32,0.31,
,,,,,,,,,,,,
,,,,,,,,,,,,
2652251675,_okkkkkkk,,0.37,0.39,,0.47,0.23,0.7816666666666666,0.66,0.59,0.43,
2235039294,malatestap76,,0.2,0.15,,0.39,0.11,0.21,0.07,0.42,0.15,
1323944154,PastaandHomos,,0.35,0.33,,0.51,0.23,0.24,0.38,0.3,0.18,
407273164,woolyhat2000,,0.27,0.24,,0.34,0.3,0.26,0.19,0.12,0.08,
,,,,,,,,,,,,
106218066,ToniGordonia,,0.25,0.16,,0.48,0.15,0.16,0.43,0.07,0.14,
356734103,tuitsconfusos,,0.3,0.14,,0.41,0.13,0.09,0.05,0.28,0.16,
17560522,MarkAvery,,0.56,0.51,,0.51,0.42,0.53,0.46,0.12,0.75,
,,,,,,,,,,,,
1152114655,Caffy45,,0.34,0.22,,0.25,0.19,0.24,0.28,0.32,0.32,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,101549582,orkanoezdemir,,0.23,0.07,,0.455,0.12,0.15,0.08,0.06,0.13
,1116855421,wantageoxon,,0.71,0.75,,0.65,0.77,0.31,0.24,0.15,0.85
,302628183,LyndonRosser,,0.46,0.33,,0.39,0.19,0.48,0.32,0.31,0.12
31866212,EJCase,0.22,0.2,0.23,0.26,0.16,0.13,0.12,0.05
540995706,tdrks,0.35,0.34,0.44,0.34,0.24,0.18,0.15,0.06
239940626,TheDannyBarron,0.19,0.1,0.21,0.13,0.17,0.15,0.09,0.02
233269455,Dobby_1979_,0.22,0.13,0.16,0.42,0.33,0.35,0.13,0.11
716414189586264065,mary_mou_,0.17,0.1,0.32,0.14,0.22,0.17,0.05,0.1
2748517662,Sentifi_UK,0.73,0.68,0.53,0.59,0.72,0.47,0.06,0.57
313886137,delahozm,0.29,0.32,0.5033333333333334,0.39,0.18,0.13,0.21,0.26
2169198387,mark_mapw4774,0.27,0.21,0.36,0.36,0.35,0.64,0.57,0.37
38128895,HoshiSiganporia,0.27,0.24,0.54,0.29,0.41,0.41,0.55,0.17
835000304,GunvorWibroe,0.4,0.38,0.6,0.41,0.5,0.36,0.22,0.08
1452669990,robjl1975,0.26,0.2,0.39,0.37,0.07,0.25,0.17,0.06
15243014,JonathanSaipe,0.28,0.37,0.37,0.34,0.56,0.38,0.29,0.1
260699823,CharlesGundesen,0.5,0.42,0.32,0.34,0.3,0.32,0.5,0.3
47688856,fabry_marat,0.24,0.12,0.44,0.14,0.15,0.26,0.16,0.13
1651428402,persikan32,0.3,0.16,0.48,0.14,0.23,0.17,0.24,0.2
285608589,indiabet,0.46,0.38,0.67,0.43,0.54,0.61,0.48,0.18
2369683133,lauren_bleach,0.17,0.14,0.41,0.17,0.13,0.12,0.08,0.09
129939239,JephPixie,0.12,0.05,0.26,0.02,0.04,0.2,0.07,0.05
17721854,tereza_blue,0.31,0.12,0.35,0.1,0.22,0.29,0.18,0.25
20725359,KKSmyth,0.28,0.08,0.6,0.25,0.05,0.43,0.08,0.21
141144642,ClaytonOfficial,0.19,0.16,0.35,0.18,0.26,0.22,0.24,0.07
1461552416,DimKouzoulis,0.28,0.19,0.35,0.31,0.4,0.45,0.2,0.08
1587482654,Stormsy710,0.25,0.16,0.34,0.19,0.1,0.27,0.14,0.14
4706894302,dymanus_dominik,0.38,0.15,0.4708333333333334,0.22,0.05,0.38,0.14,0.03
118183574,Andyhc26,0.32,0.29,0.32,0.31,0.33,0.21,0.21,0.19
631812532,TheWriteHand77,0.49,0.42,0.33,0.49,0.37,0.27,0.31,0.2
4881267029,giod_arco,0.51,0.37,0.42,0.14,0.2,0.22,0.22,0.22
15062555,alexgrln,0.15,0.12,0.26,0.33,0.11,0.43,0.17,0.09
429312933,LucasJV_,0.15,0.11,0.33,0.12,0.07,0.13,0.24,0.11
258442707,ProMistressesUK,0.53,0.49,0.61,0.56,0.32,0.61,0.41,0.46
1350170586,rebelledmichael,,0.47,0.36,,0.51,0.27,0.24,0.51,0.55,0.21,
,,,,,,,,,,,,
889676815,Konoha9Kokonose,,0.16,0.05,,0.39,0.32,0.15,0.06,0.07,0.0,
,,,,,,,,,,,,
718760270,WellieWearer,,0.33,0.31,,0.22,0.35,0.38,0.13,0.54,0.18,
14496281,GlennSmith,0.23,0.28,0.37,0.26,0.33,0.44,0.39,0.19
337580949,spiritoflewes,0.44,0.49,0.78,0.7931471336512232,0.49,0.43,0.85,0.14
2587570081,NothingBreturn,0.26,0.1,0.42,0.18,0.03,0.2,0.08,0.14
712062306,GMMcLean,0.15,0.09,0.22,0.02,0.14,0.28,0.2,0.01
360209640,SCBrennan,0.08,0.1,0.26,0.07,0.11,0.07,0.21,0.01
1573275625,MarkPhillips0,0.12,0.1,0.16,0.09,0.13,0.28,0.22,0.1
344927184,flytrev,0.25,0.16,0.28,0.46,0.21,0.31,0.41,0.06
334785369,Richard_Brase,0.26,0.27,0.4,0.32,0.31,0.24,0.3,0.01
109223169,SuperCroup,0.37,0.27,0.29,0.31,0.05,0.13,0.13,0.14
368859833,RadioTayNews,0.52,0.45,0.54,0.46,0.48,0.28,0.22,0.2
452413188,sarahanstey23,,0.29,0.29,,0.3,0.35,0.12,0.32,0.32,0.14,
148824623,AndreaDavis8,,0.16,0.2,,0.34,0.18,0.17,0.4,0.15,0.16,
14637895,martik,,0.34,0.38,,0.49,0.18,0.28,0.42,0.1,0.04,
1316514642,njg330,,0.31,0.21,,0.28,0.42,0.11,0.15,0.18,0.02,
,,,,,,,,,,,,
590973748,ChChable,0.44,0.43,0.5833333333333334,0.26,0.6,0.19,0.27,0.3
38274827,RaymondSnoddy,0.34,0.36,0.37,0.18,0.13,0.2,0.17,0.31
188715944,Rigobluenose,0.22,0.11,0.18,0.13,0.11,0.19,0.02,0.08
3313283559,capemur,0.27,0.31,0.46,0.13,0.35,0.12,0.13,0.16
31129149,ianmccourt,0.31,0.22,0.23,0.2,0.1,0.18,0.12,0.28
2759121529,ixicee,,0.37,0.29,,0.42,0.38,0.15,0.73,0.74,0.42,
509203663,prgrs_org,,0.38,0.41,,0.51,0.47,0.4,0.35,0.41,0.14,
,,,,,,,,,,,,
1380383028,BeALittleBrave,,0.11,0.03,,0.14,0.07,0.04,0.04,0.14,0.01,
2473645443,Hellsbeg1,,0.29,0.18,,0.3,0.16,0.02,0.4,0.22,0.18,
1260017796,SudhaRawat,,0.38,0.49,,0.6,0.41,0.54,0.43,0.51,0.26,
,,,,,,,,,,,,
,,,,,,,,,,,,
14953740,kelda,,0.11,0.16,,0.23,0.16,0.17,0.11,0.17,0.12,
1467484339,LavinJamie,,0.22,0.14,,0.39,0.11,0.06,0.18,0.41,0.11,
20642042,hammarbytp,,0.3,0.16,,0.51,0.24,0.22,0.32,0.1,0.08,
2798152010,DiSvenja,,0.3,0.36,,0.38,0.32,0.3,0.27,0.35,0.39,
2997203458,1Jizzie,,0.33,0.39,,0.47,0.35,0.21,0.39,0.13,0.21,
1592781314,jaquieja,,0.25,0.26,,0.46,0.23,0.46,0.16,0.28,0.14,
,,,,,,,,,,,,
14354402,FritsCordoba,0.22,0.04,0.36,0.19,0.03,0.19,0.15,0.15
287561099,knighty0007,0.3,0.12,0.38,0.18,0.12,0.33,0.31,0.04
2355269306,ChampsLibres4HR,0.62,0.79,0.58,0.63,0.6315,0.69,0.5533333333333333,0.92
408627413,SjBenjamin1,0.09,0.18,0.35,0.17,0.35,0.3,0.15,0.04
245078900,Harryyy_B,0.1,0.04,0.32,0.07,0.16,0.19,0.15,0.03
